,0
1999-01-15,0.11225806451612906
1999-02-15,0.12107142857142858
1999-03-15,0.09612903225806452
1999-04-15,0.07800000000000001
1999-05-15,0.05935483870967745
1999-06-15,0.06700000000000002
1999-07-15,0.06516129032258068
1999-08-15,0.06322580645161292
1999-09-15,0.05166666666666668
1999-10-15,0.03612903225806453
1999-11-15,0.04933333333333336
1999-12-15,0.06655172413793105
2000-01-15,0.10935483870967738
2000-02-15,0.08724137931034484
2000-03-15,0.07096774193548386
2000-04-15,0.07533333333333334
2000-05-15,0.05580645161290325
2000-06-15,0.04800000000000003
2000-07-15,0.03896551724137933
2000-08-15,0.0514814814814815
2000-09-15,0.06592592592592596
2000-10-15,0.05451612903225808
2000-11-15,0.06400000000000003
2000-12-15,0.1041935483870968
2001-01-15,0.07677419354838712
2001-02-15,0.10481481481481483
2001-03-15,0.09903225806451614
2001-04-15,0.0716666666666667
2001-05-15,0.07866666666666668
2001-06-15,0.07392857142857144
2001-07-15,0.06483870967741939
2001-08-15,0.1056666666666667
2001-09-15,0.07933333333333335
2001-10-15,0.08096774193548388
2001-11-15,0.05933333333333335
2001-12-15,0.093
2002-01-15,0.12966666666666668
2002-02-15,0.05785714285714287
2002-03-15,0.08266666666666668
2002-04-15,0.13933333333333336
2002-05-15,0.06333333333333337
2002-06-15,0.04800000000000002
2002-07-15,0.05806451612903227
2002-08-15,0.07774193548387098
2002-09-15,0.05655172413793105
2002-10-15,0.07400000000000002
2002-11-15,0.05733333333333337
2002-12-15,0.08066666666666666
2003-01-15,0.09903225806451613
2003-02-15,0.05576923076923079
2003-03-15,0.05533333333333335
2003-04-15,0.03800000000000002
2003-05-15,0.03233333333333335
2003-06-15,0.08600000000000002
2003-07-15,0.04785714285714288
2003-08-15,0.06032258064516132
2003-09-15,0.08133333333333338
2003-10-15,0.07766666666666669
2003-11-15,0.08586206896551725
2003-12-15,0.07100000000000001
2004-01-15,
2004-02-15,
2004-03-15,
2004-04-15,
2004-05-15,
2004-06-15,
2004-07-15,
2004-08-15,
2004-09-15,
2004-10-15,
2004-11-15,
2004-12-15,
2005-01-15,
2005-02-15,
2005-03-15,
2005-04-15,
2005-05-15,
2005-06-15,
2005-07-15,
2005-08-15,
2005-09-15,
2005-10-15,
2005-11-15,
2005-12-15,
2006-01-15,0.061096774193548385
2006-02-15,0.11389285714285713
2006-03-15,0.13629032258064516
2006-04-15,0.03506896551724138
2006-05-15,0.028800000000000013
2006-06-15,0.04213793103448278
2006-07-15,0.031133333333333353
2006-08-15,0.021870967741935497
2006-09-15,0.024900000000000012
2006-10-15,0.01973333333333334
2006-11-15,0.012666666666666672
2006-12-15,0.02058064516129033
2007-01-15,0.017580645161290324
2007-02-15,0.028600000000000004
